Names,Call,Category,GTIRT17,start_time,end_time,count
CALLER:,okay my husband s just done that,People,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,try and block,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,he s moved us everyone into the sitting room,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,you need to get a room that s furthest away from the door as you can and try and block the door and stop the smoke coming in what number flat are you,Flat,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,one hundred seventy five,Flat,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,sorry,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,one hundred seventy five,Flat,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,one hundred seventy five and you say that s the seventeenth floor,Flat,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,yeah,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,how many overspeaking,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,no the twentieth the twentieth the twentieth floor,Floor,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,sorry i beg your pardon the twentieth you how many are there in there of you,People,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,there s me my husband and three kids and one baby,People,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,so there s five of you,People,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,yeah there s five ofus,People,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,okay so whereabouts are you are you going to go into a back room away from the front door,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,i m in the living room right now we ve just all moved into the living room,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,is that the furthest room from the actual fire yeah,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,yeah that s the furthest from the front door yeah,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,right okay well stay in there and i will let the crews know where you are and when they can they will get up to you,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay because i ve got a baby here as well,People,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,yeah yeah yeah just try and stop the smoke coming in as much as you can,Smoke,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,okay so you re number one hundred seventy five on the twentieth floor,Flat,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,yeah yeah please because i m really scared i m panicking,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,i know ofcourse you are ofcourse you are listen we ve got twenty fire engines,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,i ve been seeing the flames i can look out no no,Fire,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,yeah,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,don t open the window because there could be flames,Fire,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,no don t open the window,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,yeah yeah yeah,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,do not open the window because it s going to becoming up the outside of the building,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,okay and we ll get you,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,right can you please send someone out because i m really scared,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,listen yeah we are getting lots of calls we ve got a lot of fire engines coming,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,all right so we re going to,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,have literally twenty five fire engines there so we will get someone up to you okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay all right thank you overspeaking,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,all right just to say that if listen if it gets any worse call us back okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay i will do,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,all right okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,i can smell the smoke,Smoke,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,yeah ofcourse you can just try and block the door and stop the smoke coming in,Smoke,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,if the smoke s not coming through the whindow that you can open then open that window,Smoke,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,related to the fire,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,well it s all quite strong overspeaking,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,yeah i m sure i m sure but if it s not coming,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,yeah,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,if you can open the window and there s no smoke coming in open the window if the smoke s coming in from that part of the building then close the window,Smoke,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,all right,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,all right and if it gets worse give us a call back okay but i ll,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,okay,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,let the crews know where you are,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,all right then thank you,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,okay thanks bye bye,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
CALLER:,yeah bye bye,none,GTIRT17-00512,2017-06-14 01:30:02,2017-06-14 01:32:42,81
OPERATOR:,fire brigade,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,yeah we are trapped in one hundred ninety two grenfell tower,Flat,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,yeah we re actually already there,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,okay what s that we do we couldn t get down the stairs because the stairs is full of smoke,Smoke,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,right what floor are you on,Floor,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,one hundred ninety two we are on the twenty second floor,Flat,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,okay right the fire s on the fifth floor so there could be smoke coming up,Floor,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,oh we have to close the the the windows as well because we are opening the windows because the smoke was already overspeaking,Smoke,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,where s the smoke coming from is it coming from outside or inside the building,Smoke,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,from outside,Smoke,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,right close your windows to keep,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,no no no overspeaking,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,the smoke outside okay,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,no the smoke,Smoke,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,right where,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,is coming from the corridor,Smoke,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,right you need to close your doors,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,okay,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,okay keep the smoke out of your flat okay we ve got people coming up to you to the twenty second floor okay,Floor,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,okay shall we what shall we do we should close the window because we opened the window just to put fresh air in overspeaking,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,right if the if you open a windows and it s letting the smoke out you can leave it open but if it s smoke coming in through the window you need to close it if the smoke s in the corridor you need to,Smoke,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,okay,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,close your door okay,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,okay,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,if you can put any blankets or any towels around the door just to help stop the smoke coming in okay,Smoke,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,okay all right okay,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,okay and we ve got people,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,overspeaking,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,coming to you now okay,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,severalinaudiblewords,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,thank you,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
CALLER:,severalinaudiblewords,none,GTIRT17-00513,2017-06-14 01:34:50,2017-06-14 01:36:17,32
OPERATOR:,fire brigade hello,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,hi there s a fire in grenfell tower i know your guys are here but the line got cut out the last time,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,okay then and yeah we re,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,so we re all stuck on the twenty third floor,Floor,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,twenty third two three,Floor,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,yeah yeah,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,the twenty third floor okay well we are actually on the scene as you re aware but,Floor,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,twenty third it s flat what flat is it,Floor,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,two hundred five,Flat,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,two hundred five,Flat,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,two hundred five flat two hundred five,Flat,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,yeah yeah,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,okay and is,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,overspeaking,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,there s no smoke or anything coming into the property overspeaking,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,there s nothing yet there s nothing yet,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,right okay overspeaking,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,but our flat was underneath and that there was no smoke in there it was absolutely fine but then all of a sudden the flames just blew into our kitchen,Fire,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,okay so,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,so and,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,what you need to do if the smoke obviously does come in make sure that you start to block the bottoms of the door and things like that off okay,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,okay,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,all right then,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,okay but can you please hurry and get someone out please,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,overspeaking flat two hundred five twenty third floor,Flat,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,yeah,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,how many people,People,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,correct,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,are in there,People,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,there s like one two three four five six there s seven of us,People,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,seven all right i m gonna tell them,People,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,yeah,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,straightaway on the radio okay,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,yeah thank you,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,all right then we re dealing with it okay,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,i know but our flat s all gone everything s inaudible,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,it s worrying isn t it but just make look listen if the smoke starts to come in just put things on the door okay and just keep the windows and that closed all right,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,okay okay,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,and there s seven of you in there,People,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,there s seven of us yeah,People,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,all right then i m gonna tell them on the radio straightaway as soon i put the phone down,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,okay,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,on you okay,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,thank you,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,all right overspeaking,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,thank you,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,bye,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
CALLER:,bye,none,GTIRT17-00530,2017-06-14 01:38:16,2017-06-14 01:39:47,48
OPERATOR:,hello fire brigade,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,hello love there s a fire in grenfell tower but it s spreading i don t know what to do,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,are you what floor are you on,Floor,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,we re on the twelfth,Floor,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,you re on the twelfth okay,Floor,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,it s come through the next door kitchen now,Fire,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,okay well i you re it s in the next door kitchen,Fire,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,yeah,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,right well can you get to some fresh air,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,no because it s started on the sixteenth floor and it s just spreading all the stuff s flying out of the windows,Smoke,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,oh outside okay and you re on the twelfth i ll let the firemen know you re there,Floor,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,ninety five please love overspeaking,Flat,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,and if you can block it up in the meantime i mean i presume it s not safe to go outside,Smoke,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,no it s all smoke overspeaking,Smoke,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,no so block up any you know under the doors where you can and and i ll let the firemen know you re there,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,inaudible,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,all right thank you,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,because it s,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,i ll let them know,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,please love overspeaking,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,okay you re on the twelfth yeah,Floor,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,yes please are they here,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,all right how many are they there,People,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,i don t know yet no they re not here yet,People,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,no okay,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,there s just children in the flat,People,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,yeah okay all right we are dealing with it all right,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
CALLER:,are they onsite though the firemen,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
OPERATOR:,sorry,none,GTIRT17-00531,2017-06-14 01:38:37,2017-06-14 01:39:56,43
